experiment_id,config,model,prompt_hash,retrieved_ids,status,prediction,malware_probability,confidence,latency_sec,prompt_tokens,completion_tokens,evidence_count
E59935,retrieval_assisted,qwen3.8-flash,2ff8537d0b86afb746d451567e8d5a9210e9094ac8ade6b00e8e0d596b14b343,"E1102,E2351,E2418",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E59939,retrieval_assisted,qwen3.8-flash,0f86c3b902d474d4868b724b64bd70a46ec2a55509941bd56414dd8331062079,"E45644,E7148,E42212",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.18,0,0,0
E59941,retrieval_assisted,qwen3.8-flash,cf553929e5164fa5d547a4d02cb55edeb4b43e11d3c3bd19ce77b12fe8713600,"E43611,E9634,E52502",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E59951,retrieval_assisted,qwen3.8-flash,c9f3803d5c8680426a7a9e889f2b31a5c13f437b3a9080093b138e1db00964f5,"E22924,E7071,E32996",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.181,0,0,0
E59953,retrieval_assisted,qwen3.8-flash,be83ee9ae277a284c8ffcdb79c4acb102f26130822e0e435ebfe6060ab4b91d1,"E1673,E176,E2623",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.295,0,0,0
E59957,retrieval_assisted,qwen3.8-flash,6697ccf3605c535b7f26f7b15bfd27a3d13d713ff4a1ce2836f91f37c016278b,"E1926,E59267,E39783",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E59958,retrieval_assisted,qwen3.8-flash,f64d8c54c90ca1034b91809e2957a26691967f33f010c428d8ee0964d05ebe13,"E3745,E3995,E5774",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.186,0,0,0
E59966,retrieval_assisted,qwen3.8-flash,c2546833ddc10ade9c34ce4a882e36142bd8a52e5642b22c674c512a86a90737,"E6911,E64231,E16493",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.17,0,0,0
E59968,retrieval_assisted,qwen3.8-flash,56004dd9fef6abe1e71e1cad5cdb5ca795d8a3b27718b1abd642a1494dd5fa90,"E56827,E7308,E25383",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E59969,retrieval_assisted,qwen3.8-flash,83675deb255193deb4026bd051214a90b8c4966f7fc10e87599fb19a60b343e8,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E59972,retrieval_assisted,qwen3.8-flash,e1a86c03473437611b5a6378af7fe1fa11c57986b16d18e6eb5f8024fa5d7a11,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.156,0,0,0
E59974,retrieval_assisted,qwen3.8-flash,7714f20015269b6f907bec3c220c14bcb0b06b12157694036faa500734e93b8d,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E59975,retrieval_assisted,qwen3.8-flash,fefd65daa501a7937dd9d04091431aed493cb08de71b7bf3f9bb15e2b3fc816d,"E19726,E5960,E17886",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.358,0,0,0
E59979,retrieval_assisted,qwen3.8-flash,8c11d981b74cd08dd66343797e6577b607cbc02c2c7c438596c0674a75e0c600,"E23992,E55457,E1169",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.178,0,0,0
E59981,retrieval_assisted,qwen3.8-flash,2ef3d6cf19d7576abe28d3d4f2c052f1ec9872a10f58ead57baac5b32584d44a,"E3189,E32320,E41304",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.188,0,0,0
E59982,retrieval_assisted,qwen3.8-flash,3ad4cae268265e58289a7aaacf1cc42f657cc6b5be688384cccab132c237d2a0,"E20438,E44661,E21480",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.17,0,0,0
E59995,retrieval_assisted,qwen3.8-flash,d0b1e304388c18af2625689430090f20779d854a9e92bfba609d0ee1f4db2099,"E2136,E7388,E10458",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E59999,retrieval_assisted,qwen3.8-flash,78cc17ff4a1e27346bf9124d78b9ac426279aaee118085507c665e962551c062,"E1620,E2901,E337",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.153,0,0,0
E60008,retrieval_assisted,qwen3.8-flash,6983a868b87d7ea29c4f5613d833784a518ff4eebd95c289257af53c83ced622,"E3554,E22050,E43938",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.187,0,0,0
E60014,retrieval_assisted,qwen3.8-flash,00410825c55b35e2606aafc4d1171514ea64ac4503042b3458862b57cabc6efb,"E775,E8406,E20423",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.163,0,0,0
E60022,retrieval_assisted,qwen3.8-flash,dd742ee34e900eba6a9c57faa36108c8c078b119f121d7c3b7bd3673a1c88b40,"E1708,E3258,E6166",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.163,0,0,0
E60023,retrieval_assisted,qwen3.8-flash,ddb623d8eac9a9354557438fbb0441027cd551a9833a631ac358a9544ce62779,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.176,0,0,0
E60025,retrieval_assisted,qwen3.8-flash,853d7b0db3cff6c428cc9a098735ec3fa6c2d17db04eeabd1057ef059f0f4a95,"E2015,E2970,E3580",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E60036,retrieval_assisted,qwen3.8-flash,c848604da3bb6c30136550f146bf67200974242db80430bd7ed7882bad86df26,"E10186,E13262,E16788",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.145,0,0,0
E60050,retrieval_assisted,qwen3.8-flash,f828af54b321b8c86ee980e6de6cb0133add1b39fdabacd345c19dcc39f6ad82,"E34027,E40978,E44294",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.171,0,0,0
E60052,retrieval_assisted,qwen3.8-flash,44420be6312bde030fa01216faa53253f5a614b0b982600a8e2ad858c9d3d01c,"E14489,E40960,E64126",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60057,retrieval_assisted,qwen3.8-flash,0255178ae82a20bc678e1028ff364f3bfe77a563b91c41522541ba712e23cced,"E1014,E1130,E1161",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E60059,retrieval_assisted,qwen3.8-flash,67eae898d491cc5029f4871397d50383cd579c3ae195be4f991bf0308c11e125,"E1301,E9658,E28042",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E60060,retrieval_assisted,qwen3.8-flash,df76a26b368c0f1c6c0d6bfa79c426f33d4b1c5b8f6e1d6243b72df91554a3b9,"E7100,E53308,E49680",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E60068,retrieval_assisted,qwen3.8-flash,94e2289a295f77738b61488072265b7cedfca5f47cd623cfd9cd2064469e48fa,"E215,E8304,E23207",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.167,0,0,0
E60070,retrieval_assisted,qwen3.8-flash,e8c8149dd8035c49371e14d775dd0fb6b320c6804796e200f8f2b03365835e02,"E10,E106,E1236",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.207,0,0,0
E60071,retrieval_assisted,qwen3.8-flash,ebb71f65209e71651c3fa0d235e5e77ca0f56d0a56cfac1fb575c28045f013c6,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.192,0,0,0
E60078,retrieval_assisted,qwen3.8-flash,cc17bf59f6cda84d6740a45c2f80671621cd191e64850e1de9db8df58db30a04,"E30506,E60362,E12291",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.156,0,0,0
E60079,retrieval_assisted,qwen3.8-flash,4481aebd359e9ab3361c80e2d7e1f71b7b76e92ca143c82d01f6cf0dc7e50610,"E1885,E8350,E21143",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.174,0,0,0
E60081,retrieval_assisted,qwen3.8-flash,7b7c59831c00a1f42dd527f98ec2cd573e965d97af2d74313b9dcebbed845ea6,"E46045,E49010,E62065",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E60082,retrieval_assisted,qwen3.8-flash,20e4206e43bc5c3eef8dffa7a90666afc4ff7c01febaa53b30af6dd4d28973eb,"E55071,E6311,E62143",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.299,0,0,0
E60087,retrieval_assisted,qwen3.8-flash,4089b6fd5c5c13c3552154a29b3cd782a0273eff0ecfe81093a3c1eace610a8f,"E41836,E50056,E28299",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.165,0,0,0
E60094,retrieval_assisted,qwen3.8-flash,35c2e7eeadfc8bc7bf82e1c025a9bf02e01893bd9e140c1b1a50cca7f427496f,"E1440,E2274,E2602",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.207,0,0,0
E60100,retrieval_assisted,qwen3.8-flash,46d834690e4ab1c3bf4f05dc2aa919ffa9e274aa1155af5ab983c22aa4ae6d7b,"E62722,E9646,E24405",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E60101,retrieval_assisted,qwen3.8-flash,5ae350e96311cf7736675e4deff45340baba1391756551a5215e35545c944690,"E55201,E5316,E31402",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E60111,retrieval_assisted,qwen3.8-flash,57273360e74686324eefc68aa87d6588ac3089fe3ecf9ceb9b81fca24c96303d,"E3335,E4539,E5081",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.153,0,0,0
E60112,retrieval_assisted,qwen3.8-flash,18e89789013a3912e7d758564129e5c44050d3ed976a2b2a963c2cbd77bd1d06,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.165,0,0,0
E60118,retrieval_assisted,qwen3.8-flash,10bb0fa15a75a24249488843fe969af67de67c9a56187468fd056b3c0f647ae1,"E1288,E1512,E1792",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.162,0,0,0
E60131,retrieval_assisted,qwen3.8-flash,f902e64307ef088b48380cc8a53db1f6d610666cae934ba6c3fce034ad855695,"E57787,E57272,E45091",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.146,0,0,0
E60143,retrieval_assisted,qwen3.8-flash,24a4326a0cb7d21cf7e7bd2b5d67ba2cbbc70716472fa9f96a82ce3e9cf130d9,"E13378,E5307,E52082",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.382,0,0,0
E60152,retrieval_assisted,qwen3.8-flash,0c8983d3a62823735db4145d96f6c4e9065c1d3239a97af9bd19c61c3a77b6a0,"E15764,E46048,E30073",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.162,0,0,0
E60153,retrieval_assisted,qwen3.8-flash,dcf323294f978a5bb0d52d1beee2456941c38f1a29895a86396bfd2d45a9a79e,"E16605,E41192,E61300",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.191,0,0,0
E60173,retrieval_assisted,qwen3.8-flash,565b6e803a5b5a83d004f0e13489b59b0872f38b2505e718a2379b3ebcd8bd14,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E60177,retrieval_assisted,qwen3.8-flash,7c36e69a6c731609f091c3af45a4c9113b6a51e865dcdf0689544125054e6e9b,"E45070,E46617,E53301",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.176,0,0,0
E60178,retrieval_assisted,qwen3.8-flash,7278ba8fda00cacc74b0ea909633f3b174d3c12598ab9a97b707d1d34ded9dde,"E35756,E34424,E6365",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.177,0,0,0
E60179,retrieval_assisted,qwen3.8-flash,932c5d64065027337ed1f3ddbda148c21054d7490d687bb8c1a1a0ff691944c4,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.153,0,0,0
E60183,retrieval_assisted,qwen3.8-flash,4ea7de65e3a618c858ca1b7fc9cf6460d267e1a408b9542309042565ae07f318,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E60186,retrieval_assisted,qwen3.8-flash,e2446ec4b192b7cf2de840a2d95cf7393f181b30dffddc6cc27a120b31770d65,"E3423,E8538,E60248",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E60191,retrieval_assisted,qwen3.8-flash,228cff7f55c7695d64c6f29d3010a9d810b405d51e5111a4f2e25904eb7d25fd,"E20761,E8301,E6787",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E60197,retrieval_assisted,qwen3.8-flash,629247853d89220afda58f59048a391f35858d9e66aaef2a65a21bb8beb6df41,"E45070,E53301,E46617",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.162,0,0,0
E60199,retrieval_assisted,qwen3.8-flash,cbbe89f9aa690ce6e3ea41385d7185910eef644b54757f78f86a3406d3e980aa,"E11564,E13165,E9902",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E60201,retrieval_assisted,qwen3.8-flash,28de65793e98401153378d4e37cbaa46d8faa221ecd9f6e237d5ae0b584aab2f,"E16415,E33274,E36030",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E60202,retrieval_assisted,qwen3.8-flash,32dd580e97d6418f59d9f9f983bdc487a544483382c8f85227570eb8a7320e1c,"E1663,E13800,E10373",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E60203,retrieval_assisted,qwen3.8-flash,3ff63505e086c1075d5d9a6515f47a85cd46dc115b5ae66a37ef52b578199ccc,"E16136,E50258,E58396",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E60204,retrieval_assisted,qwen3.8-flash,db433c73439767dde2f6f365f4ed937d979eb7bbd091668b466d181acf7fb392,"E6464,E11354,E11537",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E60205,retrieval_assisted,qwen3.8-flash,0cbc627cb72841b38179f512c29cf7451d2a0ac4e06f54eba56049fff459eb1b,"E1059,E3668,E11969",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.147,0,0,0
E60208,retrieval_assisted,qwen3.8-flash,d5a10d919ded81384e758d37dec893318b2125767cdfd630ecea94b0adea9754,"E6978,E7184,E9003",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E60214,retrieval_assisted,qwen3.8-flash,d600a65362e3d3488b6f1e79a12c447c4cc2ce17f4e485da1a53ea1ec4915d5b,"E46594,E39069,E63866",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.183,0,0,0
E60234,retrieval_assisted,qwen3.8-flash,177ad6ec24eb6a3e04280d0955149b63f4898bfd2b6822101587b559137c6aba,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E60245,retrieval_assisted,qwen3.8-flash,2486287fab4e7c7a244de9bf1b6aab8089dd817a7be87b3d19550274f4c0a4bf,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.17,0,0,0
E60246,retrieval_assisted,qwen3.8-flash,dbc91916f5d4bb9d7eb25ed6c03ed0f89a85cb8800d6cbb06a59cc867cbccfbe,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.201,0,0,0
E60249,retrieval_assisted,qwen3.8-flash,09c156b372688b6c2ab7d6611df051153e28a88ede38f0f656c56eb11f5c8ad6,"E58578,E44641,E45789",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E60254,retrieval_assisted,qwen3.8-flash,a2343823beeec370c0700b9eb03c56afb5bbb70e99fccedc6807e534ea127768,"E57,E41882,E37312",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.173,0,0,0
E60258,retrieval_assisted,qwen3.8-flash,5708c03b34d7d2b30c986594eebfe9e54f536ea547be052f6af484e230ae5c6a,"E7314,E8059,E10107",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E60261,retrieval_assisted,qwen3.8-flash,aadcfcdee06170c1939df722f71393323e566ec7d41e0c508abd22be7c7da73a,"E35125,E2776,E40736",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.171,0,0,0
E60265,retrieval_assisted,qwen3.8-flash,50e9bda11e8b1b20a5640ad133ef9c67da2b0312629bc3c80185ccdaed50f99a,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E60278,retrieval_assisted,qwen3.8-flash,8b301cbd2d41fafa50e641fb52607017ef49f0a4be457c70494e075c35730d1b,"E26256,E30879,E31906",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.171,0,0,0
E60280,retrieval_assisted,qwen3.8-flash,aeae4e96b1bf19d9202c9f5f40ac529d34289c76a0fcdfe52f9509b2906a37f8,"E54263,E44661,E7172",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.235,0,0,0
E60281,retrieval_assisted,qwen3.8-flash,dcd70f27033c3acc9b971feb4b8a14ba8bbc956ffe0adcb8f6e0c47e5105f21e,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.415,0,0,0
E60282,retrieval_assisted,qwen3.8-flash,7e439d81e1db75c76dcea79a8c1cc97cd9be91c8451f79a12bccebbced50cf56,"E2095,E4105,E4363",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.195,0,0,0
E60284,retrieval_assisted,qwen3.8-flash,0c29ba7e16dfb1fc4cef8d26ac0d495c3c0afe73f7c037ff1a745525ba755ee1,"E23146,E36897,E57196",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E60288,retrieval_assisted,qwen3.8-flash,043e9fdc5a3100213d441ba1013c65ea11eb64fd767e686b5d57b97afdad5d1e,"E45070,E46617,E53301",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60294,retrieval_assisted,qwen3.8-flash,bf788747db7686ca983204d4a346028561c9aa9cb7752c58af85a115d43cd930,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.178,0,0,0
E60298,retrieval_assisted,qwen3.8-flash,9b7a49227ad7f3de61e9c042f35f6b5f8d903026b65d54f6ad63ff04b68029b9,"E31500,E63859,E40718",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E60303,retrieval_assisted,qwen3.8-flash,7e0cab82fd141c76b7dd396a9711afc227b3f573cd2c0bff4e23c9261a3c5de9,"E1708,E3258,E6166",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E60304,retrieval_assisted,qwen3.8-flash,fedcc2bc6e1bd3eb588f77d75804755042ea1c7805d6ebe01a4cd09242148891,"E60106,E7479,E10870",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.204,0,0,0
E60305,retrieval_assisted,qwen3.8-flash,d036ea065ebadd1dc4d9818bc1c23817015f4734caefaf3f3a9224e4ee371bd4,"E1308,E2375,E714",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E60307,retrieval_assisted,qwen3.8-flash,87221193d7185c6f69d84e764b8c93239de5e364a0b74bee1d7f600a8cb88c16,"E1038,E4781,E7269",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E60310,retrieval_assisted,qwen3.8-flash,d5551a42e712587abb5514a745b54af56b6c8a75f7530582accde624d0c5f265,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.19,0,0,0
E60317,retrieval_assisted,qwen3.8-flash,0e837e72678bae8c38317b71e20586ac45863cb3b6b97cf0ea8493af50d9a6e5,"E3538,E12612,E31523",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.153,0,0,0
E60324,retrieval_assisted,qwen3.8-flash,a7a32fd6098b3026c7cf2d5b842f0b74d808f71c0f6458556fdfb9ac530f319b,"E55201,E5316,E58696",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E60325,retrieval_assisted,qwen3.8-flash,71bd50aa81eaf99cb70005b597046bff3c7bbee7019ca1e653bf675451c3ab8c,"E5248,E6640,E14179",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.357,0,0,0
E60326,retrieval_assisted,qwen3.8-flash,e10cad57e6b9b670800a1bfb3bcf69ffad1ecf98a9dbd46cc2b593e98b455af5,"E1651,E2094,E2400",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60327,retrieval_assisted,qwen3.8-flash,6243a57a640a8317f0f2736226b325959487236e236931659741fc6af6fdc235,"E1440,E2274,E2602",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.167,0,0,0
E60329,retrieval_assisted,qwen3.8-flash,c3fbd8a4df3ed9c2282ac969ca288f12b48604ca6c7c260c39ce395e05400cb8,"E12447,E57099,E60030",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.18,0,0,0
E60338,retrieval_assisted,qwen3.8-flash,e3a8af07711f1a369030178bd5819c676b28b573ab599b74b301e70062039e56,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.152,0,0,0
E60341,retrieval_assisted,qwen3.8-flash,c92f406eeef672a86d9899d1464bae6dc70c2c74727a9ce5c1ccf5461d5d0ad9,"E14158,E37983,E38956",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.171,0,0,0
E60343,retrieval_assisted,qwen3.8-flash,23163c8115429a7f155f2e1fd1b83ad99e0d00106635541ac98b2eb6d47d0df2,"E58468,E19342,E11901",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E60346,retrieval_assisted,qwen3.8-flash,d1d3c74edb15756c7da4f2830ef262e50bb3babee0eac65bf44d64be2be58ae7,"E1704,E2260,E2295",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E60348,retrieval_assisted,qwen3.8-flash,5eb460bc0d3e027f272fdb882e7a5c4e8ca9403b5dae0de30473c05a8c86b832,"E1019,E192,E3701",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E60356,retrieval_assisted,qwen3.8-flash,0566a8ce3cf07ed3a9f8c00096c0511e8b5680a0da98e6eee71355b61ee455da,"E16249,E8528,E32204",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60359,retrieval_assisted,qwen3.8-flash,a93af03b0fdd27437459eef6c2f06360901f45f3deeb4c27342c30a4e2a06df4,"E34027,E40978,E44294",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.181,0,0,0
E60369,retrieval_assisted,qwen3.8-flash,3fe7afc7dde2daaa5a223812a8306cc92aedd7d3ed79a17f60fbee74f57747ee,"E5791,E7362,E210",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.179,0,0,0
E60372,retrieval_assisted,qwen3.8-flash,6bb6ad9aaf395514d5cb9488bcf88447a180682ad25223dd9e1376817e210a0d,"E16027,E13740,E43448",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60379,retrieval_assisted,qwen3.8-flash,fc686544c7384cb4d17b88ec2217c6edff22cca208330abbbfde5d2e1edd2942,"E3316,E10234,E49305",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.171,0,0,0
E60384,retrieval_assisted,qwen3.8-flash,3c46a071fbfc51d62f48a87aa57ce1c469154467327f7eac4deb48f3f6eebbd5,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E60386,retrieval_assisted,qwen3.8-flash,facf9706c68ca633e969487b94316d4378af8897b372f8beea47b9aacd6b1904,"E7707,E13709,E23234",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E60390,retrieval_assisted,qwen3.8-flash,11bcf15ce82722be6f37a511c076f339481892ae22bde6892321c232b4a5bf0f,"E32043,E60283,E10196",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.185,0,0,0
E60391,retrieval_assisted,qwen3.8-flash,441ef4f59374a1b6640ddd7010ddf05c0a1bcaba94f0cb6699d67c77f1675226,"E3868,E6934,E11081",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.171,0,0,0
E60397,retrieval_assisted,qwen3.8-flash,e608fe1756aba2b080d8a996811f8ec0c261b5c049868c76509cc70335881b5e,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E60398,retrieval_assisted,qwen3.8-flash,27ea48554ea0b837c4512631a944b02df1f769c4d189954a2acf14a65a8d8b28,"E4714,E48,E17211",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.173,0,0,0
E60401,retrieval_assisted,qwen3.8-flash,9a3b854a5cc9169e39f1d6bea810b949817e2334ce9b495c5bb776bdbc8cad3b,"E5171,E6955,E6994",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.165,0,0,0
E60404,retrieval_assisted,qwen3.8-flash,5a49965c76d98dda4cbd28bc854df2c7706f7b16809372dbec923e1267682261,"E1188,E1291,E1386",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.152,0,0,0
E60409,retrieval_assisted,qwen3.8-flash,4e222e5efdf2af4192762a02f3c0a6bb60b35869575fc8670730228aeed92359,"E1698,E6661,E7405",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.159,0,0,0
E60412,retrieval_assisted,qwen3.8-flash,74fe137ff2792d7bace1fe2eaf023191e189e679985c29e8cd90d0a6097213e5,"E7951,E12103,E21837",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.182,0,0,0
E60423,retrieval_assisted,qwen3.8-flash,21a7beca75ea9bc8e34740d0d7d4d9ccb482e393334ca11dbeab49e2e10b5fb0,"E20887,E5754,E55784",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.177,0,0,0
E60435,retrieval_assisted,qwen3.8-flash,6159239541a234e7d99634f37e80a4ece451309cbe363f440e32006ee6f1ea22,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.198,0,0,0
E60441,retrieval_assisted,qwen3.8-flash,b8aaed67833fc9833664bd96663340e2bae939a9509e724e1e8f004cdc7eb890,"E2963,E426,E10833",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E60443,retrieval_assisted,qwen3.8-flash,e8b91c1374eea161f5e1c6f0cec78699ee1b5b7e78f15b4758c377e35d24c7f2,"E1132,E1229,E1517",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E60446,retrieval_assisted,qwen3.8-flash,5cb873118c042484e014cb926115473df32cc9e4814750995479ae71f2c4bf72,"E23897,E19656,E24321",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.145,0,0,0
